benchmark_id,log_constants,log_booleans,log_ranges,log_bits,log_lists,log_values,log_extra_booleans,log_extra_ranges,log_extra_bits,log_extra_values,log_constraints,log_search_vars,dyn_log_avg_weight,dyn_log_stdev_weight,dyn_log_nodes,dyn_log_propags,max_arity,percent_ext,percent_global,percent_gac_predicate,percent_dec_predicate,sqrt_avg_domsize,sqrt_max_domsize,percent_avg_continuity,percent_min_continuity,num_alldiff,perten_binext,perten_naryext,perten_largeext,percent_alldiff,percent_wsum,percent_element,percent_cumulative,perten_avg_predshape,perten_avg_predsize,perten_avg_predarity
3372,-1.0,-1.0,5.88264304936,7.10852445678,-1.0,13.1456137755,-1.0,-1.0,-1.0,-1.0,11.9797824307,7.62205181946,5.77962770653,5.58569659257,-1.0,5.61470984412,2.0,0.0,2.90445859873,0.0,100.0,6.78232998313,6.78232998313,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3373,-1.0,-1.0,5.88264304936,7.10852445678,-1.0,13.2367616636,-1.0,-1.0,-1.0,-1.0,11.9797824307,7.62205181946,5.10565595802,5.5370814732,7.59991284219,13.5105169406,2.0,0.0,2.90445859873,0.0,100.0,7.0,7.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3374,-1.0,-1.0,3.32192809489,7.44294349585,-1.0,10.8454900509,-1.0,-1.0,-1.0,-1.0,12.0010562746,7.52356195606,5.90270279865,5.74055754125,-1.0,2.32192809489,2.0,0.0,4.67313585291,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3375,-1.0,-1.0,3.32192809489,7.45121111183,-1.0,11.4382720561,-1.0,-1.0,-1.0,-1.0,12.0115767032,7.53138146052,5.90272546809,5.74480258154,-1.0,4.39231742278,2.0,0.0,4.637607704,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3376,-1.0,-1.0,3.32192809489,7.45121111183,-1.0,12.3893624556,-1.0,-1.0,-1.0,-1.0,12.0115767032,7.53138146052,5.90272546809,5.74480258154,-1.0,6.47573343097,2.0,0.0,4.637607704,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3377,-1.0,-1.0,3.32192809489,7.45121111183,-1.0,12.4382720561,-1.0,-1.0,-1.0,-1.0,12.0115767032,7.53138146052,5.90272546809,5.74480258154,-1.0,6.53915881111,2.0,0.0,4.637607704,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3378,-1.0,-1.0,3.32192809489,7.45943161864,-1.0,12.3465137332,-1.0,-1.0,-1.0,-1.0,12.022367813,7.53915881111,5.91282496612,5.76589853014,-1.0,6.39231742278,2.0,0.0,4.70677070224,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3379,-1.0,-1.0,3.32192809489,7.44294349585,-1.0,12.3309168781,-1.0,-1.0,-1.0,-1.0,12.0010562746,7.52356195606,5.90270279865,5.74055754125,-1.0,6.37503943135,2.0,0.0,4.67313585291,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3380,-1.0,-1.0,3.32192809489,7.44294349585,-1.0,12.3815429512,-1.0,-1.0,-1.0,-1.0,12.0010562746,7.52356195606,5.90270279865,5.74055754125,-1.0,6.45943161864,2.0,0.0,4.67313585291,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3381,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.4938554492,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,7.12928301694,2.0,0.0,4.54802259887,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3382,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.0430272836,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,4.45943161864,2.0,0.0,4.54673820955,0.0,100.0,4.472135955,4.472135955,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3383,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.2446611448,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.39231742278,2.0,0.0,2.53658536585,0.0,100.0,6.78232998313,6.78232998313,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3384,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,10.0430272836,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,0.0,2.0,0.0,2.53658536585,0.0,100.0,2.2360679775,2.2360679775,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3385,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.0084286221,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,4.45943161864,2.0,0.0,4.54802259887,0.0,100.0,4.472135955,4.472135955,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3386,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.3060616894,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.49185309633,2.0,0.0,2.53658536585,0.0,100.0,6.92820323028,6.92820323028,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3387,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.3358090328,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.1525371678,5.94404316031,7.71424551767,13.6636692817,2.0,0.0,2.53658536585,0.0,100.0,7.0,7.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3388,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,12.6279897843,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,4.75488750216,2.0,0.0,2.53658536585,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3389,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.5933911228,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,4.91782103669,5.99290048705,7.67242534197,13.4787696195,2.0,0.0,4.54802259887,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3390,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.0430272836,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.02236781303,2.0,0.0,2.53658536585,0.0,100.0,6.32455532034,6.32455532034,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3391,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,10.0430272836,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,2.0,2.0,0.0,4.54673820955,0.0,100.0,2.2360679775,2.2360679775,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3392,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.4759866909,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,6.98868468677,2.0,0.0,4.54673820955,0.0,100.0,5.19615242271,5.19615242271,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3393,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.3649553785,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,6.80735492206,2.0,0.0,4.54673820955,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3394,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,11.5933911228,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,4.08746284125,2.0,0.0,4.54802259887,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3395,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,12.3649553785,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,0.0,2.0,0.0,2.53658536585,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3396,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,12.0430272836,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,0.0,2.0,0.0,2.53658536585,0.0,100.0,4.472135955,4.472135955,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3397,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,11.0430272836,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,3.16992500144,2.0,0.0,4.54673820955,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3398,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,10.0084286221,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,2.0,2.0,0.0,4.54802259887,0.0,100.0,2.2360679775,2.2360679775,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3399,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.6279897843,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,4.8839172592,5.97929749382,7.70735913208,13.4795276693,2.0,0.0,4.54673820955,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3400,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.2756880404,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.4262647547,2.0,0.0,2.53658536585,0.0,100.0,6.8556546004,6.8556546004,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3401,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,11.0084286221,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,3.16992500144,2.0,0.0,4.54802259887,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3402,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,12.8503822057,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.02236781303,2.0,0.0,2.53658536585,0.0,100.0,5.9160797831,5.9160797831,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3403,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.4413880293,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,6.98868468677,2.0,0.0,4.54802259887,0.0,100.0,5.19615242271,5.19615242271,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3404,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,11.6279897843,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,4.08746284125,2.0,0.0,4.54673820955,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3405,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.5284541108,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,7.12928301694,2.0,0.0,4.54673820955,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3406,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.330356717,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,6.80735492206,2.0,0.0,4.54802259887,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3407,-1.0,-1.0,5.75488750216,7.29462074889,-1.0,12.5790801838,-1.0,-1.0,-1.0,-1.0,11.8540891799,7.72109918871,5.55676935747,5.95113927007,-1.0,7.21916852046,2.0,0.0,4.54673820955,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3408,-1.0,-1.0,5.61470984412,7.29462074889,-1.0,12.5444815223,-1.0,-1.0,-1.0,-1.0,11.8536994203,7.68650052718,5.59078687295,5.95834940183,-1.0,7.21916852046,2.0,0.0,4.54802259887,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3409,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,11.6279897843,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,0.0,2.0,0.0,2.53658536585,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3410,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,13.212952285,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,6.32192809489,2.0,0.0,2.53658536585,0.0,100.0,6.7082039325,6.7082039325,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3411,-1.0,-1.0,6.40939093614,6.9772799235,-1.0,11.0430272836,-1.0,-1.0,-1.0,-1.0,12.037546954,7.72109918871,5.79423105945,6.01831691324,-1.0,0.0,2.0,0.0,2.53658536585,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3412,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.5980525002,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.32192809489,2.0,0.0,2.00789428522,0.0,100.0,7.07106781187,7.07106781187,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3413,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.7238742189,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.08463753509,6.75892415304,8.80089989992,14.7579628897,2.0,0.0,4.77505465424,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3414,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.1389117181,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,5.35755200462,2.0,0.0,4.77505465424,0.0,100.0,4.472135955,4.472135955,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3415,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,11.2761244053,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,0.0,2.0,0.0,2.00789428522,0.0,100.0,2.2360679775,2.2360679775,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3416,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.5718711254,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,6.0,2.0,0.0,4.77505465424,0.0,100.0,5.19615242271,5.19615242271,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3417,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.2761244053,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.90689059561,2.0,0.0,2.00789428522,0.0,100.0,6.32455532034,6.32455532034,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3418,-1.0,-1.0,6.45943161864,8.503825738,-1.0,12.1389117181,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,0.0,2.0,0.0,4.77505465424,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3419,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.7355560239,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.61470984412,2.0,0.0,2.00789428522,0.0,100.0,7.4161984871,7.4161984871,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3420,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.4317587492,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,5.78135971352,2.0,0.0,4.77670349908,0.0,100.0,5.09901951359,5.09901951359,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3421,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.3751752208,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,5.78135971352,2.0,0.0,4.77670349908,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3422,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.5174233414,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,5.78135971352,2.0,0.0,4.77505465424,0.0,100.0,5.09901951359,5.09901951359,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3423,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.6382096266,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.16945345542,6.79749637701,8.71424551767,14.7574420988,2.0,0.0,4.77670349908,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3424,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.8849336479,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.67242534197,2.0,0.0,2.00789428522,0.0,100.0,7.81024967591,7.81024967591,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3425,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.460839813,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,5.78135971352,2.0,0.0,4.77505465424,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3426,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.6243385453,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,6.0,2.0,0.0,4.77505465424,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3427,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,12.2761244053,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,0.0,2.0,0.0,2.00789428522,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3428,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.861086906,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.64385618977,2.0,0.0,2.00789428522,0.0,100.0,7.74596669241,7.74596669241,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3429,-1.0,-1.0,6.45943161864,8.503825738,-1.0,11.1389117181,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,0.0,2.0,0.0,4.77505465424,0.0,100.0,2.2360679775,2.2360679775,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3430,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,12.861086906,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.32192809489,2.0,0.0,2.00789428522,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3431,-1.0,-1.0,6.45943161864,8.503825738,-1.0,12.7238742189,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,4.32192809489,2.0,0.0,4.77505465424,0.0,100.0,3.87298334621,3.87298334621,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3432,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.4862065332,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,6.0,2.0,0.0,4.77670349908,0.0,100.0,5.19615242271,5.19615242271,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3433,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,13.2761244053,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.85798099513,2.0,0.0,2.00789428522,0.0,100.0,4.472135955,4.472135955,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3434,-1.0,-1.0,6.45943161864,8.503825738,-1.0,13.6749646184,-1.0,-1.0,-1.0,-1.0,13.152601744,8.81698362326,5.75820105141,6.73359223136,-1.0,6.02236781303,2.0,0.0,4.77505465424,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3435,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.5386739531,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,6.02236781303,2.0,0.0,4.77670349908,0.0,100.0,5.29150262213,5.29150262213,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3436,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.9314762339,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.75488750216,2.0,0.0,2.00789428522,0.0,100.0,7.93725393319,7.93725393319,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3437,-1.0,-1.0,5.95419631039,8.503825738,-1.0,13.5893000262,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,6.02236781303,2.0,0.0,4.77670349908,0.0,100.0,5.38516480713,5.38516480713,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3438,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.0834793273,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.85798099513,2.0,0.0,2.00789428522,0.0,100.0,5.9160797831,5.9160797831,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3439,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.9765641234,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,5.39273288572,6.63902797073,8.94836723158,15.1373514205,2.0,0.0,2.00789428522,0.0,100.0,8.0622577483,8.0622577483,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3440,-1.0,-1.0,5.95419631039,8.503825738,-1.0,12.0532471259,-1.0,-1.0,-1.0,-1.0,13.1521263653,8.73131903103,5.84315623777,6.76500440392,-1.0,0.0,2.0,0.0,4.77670349908,0.0,100.0,3.16227766017,3.16227766017,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3441,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,13.861086906,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.85798099513,2.0,0.0,2.00789428522,0.0,100.0,5.47722557505,5.47722557505,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3442,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,13.5980525002,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,4.85798099513,2.0,0.0,2.00789428522,0.0,100.0,5.0,5.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
3443,-1.0,-1.0,7.82654848729,8.07146236256,-1.0,14.9541963104,-1.0,-1.0,-1.0,-1.0,13.5372184005,8.95419631039,6.04395334607,6.69602286897,-1.0,5.75488750216,2.0,0.0,2.00789428522,0.0,100.0,8.0,8.0,100.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
